crime_coef,hue,criminal_behavior
114.4928966099806,34.34314525798851,0.0
-19.36091736040806,58.29121451812933,1.0
48.459365462872796,45.851460148632626,0.0
67.74049442332888,52.13105216617128,0.0
62.14199195947987,72.28174011660555,0.0
131.44597397208096,71.83637456181314,0.0
125.55177956601439,123.23481577131479,0.0
39.7079216677149,114.69426664981624,1.0
201.2441450361974,41.8209099489709,0.0
38.62081569095102,103.54949172509473,0.0
213.16532863078746,92.33897140346667,0.0
171.14911811099213,120.33032072888955,1.0
53.87566355118594,122.37082447395738,0.0
171.8239017546203,77.34557496996494,0.0
89.79961561685586,35.580613174021835,1.0
32.24807331564802,72.37814763268427,0.0
27.02144662590337,20.72030290465642,0.0
26.29653775395987,173.92814745654178,0.0
-10.412869361368854,32.42843784281472,0.0
3.438813986402602,114.03543478956263,0.0
32.48170433384078,39.314753372772195,0.0
32.55521734968827,88.92347358564734,0.0
-2.2597331658338966,117.0463618261055,0.0
39.476247478412176,19.949242234740254,0.0
27.316888630981627,66.05846958690466,0.0
-6.368030462668356,122.31753056367465,0.0
-7.829840833152494,57.459520683753446,0.0
46.45863559394603,71.30508304371158,0.0
36.664964843269765,79.75157024813393,0.0
123.56837612275328,83.62940045768413,0.0
201.9975213760287,122.29946829647112,1.0
203.10453936539477,56.654752762164705,0.0
24.80078729275544,40.68287663228318,0.0
162.56218078554093,69.79982983723478,0.0
64.5746676939976,77.11396444342915,1.0
29.57145391081991,108.98746621617317,0.0
80.95011045615279,31.70909294284435,0.0
115.44739778658075,78.11082031760846,0.0
-6.169999510366114,35.81419558549148,1.0
21.83817266698473,41.55468620786827,0.0
46.681013596152276,47.758634576886976,0.0
84.75489160021273,182.613634618965,0.0
27.984811778947694,134.38814344409397,1.0
74.59418115215155,55.27520793768102,0.0
33.92632851112947,125.02789486640566,0.0
64.07217368615356,38.48041133683376,0.0
40.199192272350295,46.19935954868467,0.0
172.48248113588815,27.977377693750046,1.0
39.86944712437846,63.49186465154619,1.0
6.238690282943998,56.92961537930835,1.0
43.933919953537114,70.7044979117619,1.0
202.5189569402095,54.17295778138489,0.0
23.50463666643785,15.439340249807401,0.0
9.67730101159326,96.77487358092368,0.0
87.31545287754184,88.91212138953235,0.0
59.254760755027455,75.37743370812504,1.0
162.64992072148993,39.74163562044161,0.0
45.58712616927698,72.91769434033128,0.0
21.684714423711213,51.159578519969585,0.0
21.287157995743907,96.93336777017005,1.0
105.56549010629817,91.78410718633508,0.0
47.53525262863812,92.74815838113759,1.0
51.632027782985574,47.33812136594716,1.0
242.40281699525354,71.92237213786277,1.0
33.88751806934218,40.535984124851616,0.0
58.18030257865892,77.95613624200858,0.0
21.20620068148755,74.99964882783577,0.0
152.8292920927054,142.72751669702373,0.0
38.52030619637365,43.73637347472539,0.0
51.20448941801025,112.12017881022626,0.0
24.46846788151474,59.64147053624709,1.0
175.6563489025909,63.6184138115751,0.0
41.17415422104341,50.140608680824535,0.0
26.89806049621093,65.82027646235369,1.0
96.89104200705584,139.90931291190907,0.0
170.2375983806151,5.798718757216476,0.0
226.0724061325051,103.91026971452759,0.0
99.99296782861754,24.356290521859805,0.0
72.96259641072959,73.22326468494227,0.0
74.01976620314622,35.73336199170394,0.0
39.32979892120266,57.42445565231456,0.0
79.43032935060612,73.57797818118715,0.0
29.75674465766246,82.1731024830939,1.0
80.02784948841538,54.20177600077278,1.0
149.95579256984357,15.458774214371301,0.0
18.793761508609606,165.41890477367585,0.0
36.220876053572184,63.76347941837877,0.0
83.39734243333677,71.03665698416391,1.0
-12.020407176460076,56.47118948994522,1.0
-7.514607602571338,22.860244092753017,1.0
65.82508327582795,67.26441326514421,0.0
92.6877074979762,68.70435298399441,0.0
88.70588917116058,81.63087897119532,0.0
49.46912236573981,166.80322522044662,0.0
118.44339772633873,63.917493088456546,0.0
48.359743209672956,64.17881512349078,0.0
48.67737645800815,67.60854967301775,1.0
5.487213988997936,79.52148769159082,0.0
-13.497747476776604,6.552863255326296,0.0
-45.4081790315144,23.51967625038935,0.0
208.76869122009037,62.548789453687284,0.0
83.34425277551924,57.858133014608676,0.0
-7.852954571061558,63.64634855588185,1.0
40.774395140069835,57.418891514938096,0.0
30.77099161974209,73.88167642070005,0.0
96.87797143914001,118.95600048477728,0.0
9.705679836370605,31.88435282910341,0.0
48.85666569465794,106.02190438370319,0.0
174.86618436621183,33.534293556787226,1.0
55.7323915698435,92.13050999184739,0.0
54.208766534394265,74.91289088761525,0.0
23.912047199299472,78.71119307674118,0.0
39.47311079400687,88.30721952144883,0.0
163.2640245399761,67.81625702355771,0.0
170.52848973726822,47.16920398101589,0.0
37.85091805083775,45.64092025267337,0.0
38.54695140706059,115.60932035651672,0.0
9.293186904270542,64.26952117889267,1.0
135.10234577673802,80.56964480599076,0.0
94.14736246744629,34.2253045566306,1.0
64.32323589197968,10.824144506528384,1.0
124.28622543388039,89.8024443487771,0.0
188.34029210557938,119.32744478597543,0.0
11.68129029299843,14.804229928105098,0.0
203.53411645891225,20.828995212461752,0.0
38.23071468765822,107.7870478276906,0.0
3.00781866059871,88.27109731898379,0.0
51.175202443015834,53.27640686079073,0.0
4.121386645456883,88.49069295146126,0.0
29.558995478535323,30.967451769926605,0.0
108.91548346077032,151.83155111682782,0.0
97.37352647822567,77.8042726992746,1.0
30.744938158801492,67.79637417240154,1.0
25.736274860639853,33.50104748541777,1.0
34.425522047628064,128.90675384900402,0.0
47.229080152184565,14.104079388714425,0.0
74.77849783925403,40.048230153459734,1.0
21.466577140890518,127.79791480556506,0.0
67.65388102529069,167.83440541388148,1.0
159.29560326231106,123.96918472046576,0.0
193.73015247121728,74.62290514557891,1.0
76.56229002879836,72.48245163661538,0.0
48.70656200034373,76.25281085399575,1.0
100.74778753947258,43.14680325621972,0.0
173.53856215195853,66.44916861249371,0.0
169.66562764272078,55.73314130622427,0.0
26.157347634794014,10.81330568089428,0.0
17.64858220088204,61.65618545587765,0.0
203.1959062325439,21.474199381510793,1.0
211.59048345660162,26.032775489182324,0.0
8.36246979305262,42.02822548092234,0.0
37.30595224402247,78.11497305269862,0.0
173.1803112124229,96.16196482956947,1.0
1.936910479114304,69.51746412253905,0.0
21.510434239818316,75.04221822718736,1.0
79.34686526771489,69.35356823686611,0.0
132.77579891368717,11.529879215005282,0.0
50.183041964511204,105.16906891921387,1.0
154.53905530949123,39.36093768627796,0.0
-7.58812052627246,79.18027100529672,0.0
16.699751302330785,79.2370298465584,0.0
54.85306925662724,8.625499348575449,0.0
114.31608367942886,100.18719792646759,0.0
30.929215941962582,81.90106657372394,1.0
29.343141102595148,54.56936269027264,0.0
61.47982545973717,46.47744470060666,0.0
66.78774578009552,70.54929251707848,0.0
31.890993435454984,123.13011524166595,0.0
45.66780614406226,20.908247996464624,0.0
23.78388211875239,174.54618477539722,0.0
179.80591506067432,104.52645032764292,0.0
46.460722543173084,34.408488210078836,1.0
33.701345388167084,22.17308498638839,0.0
72.62057778933915,71.75809418720162,0.0
203.71528292592228,63.46504387013242,0.0
22.596627054416395,36.57546362392894,1.0
46.05597770832815,43.83161818341392,1.0
78.77761959317318,37.02486636262796,0.0
9.708535970916286,65.23456986035471,0.0
32.3489892402215,67.80522445315917,0.0
114.97689212711066,7.212584480723088,0.0
157.6588801574387,88.56233016948897,0.0
108.03380175557487,125.13283291947712,0.0
83.32175240941038,101.32572019815679,0.0
32.203412379084384,113.15718651465079,0.0
63.14668886772862,119.73498156157221,0.0
72.14918793580279,162.60567668992653,0.0
84.8763978670556,84.83139994055516,0.0
10.266295098806282,44.65112645714592,0.0
174.64358554816917,86.27353656297423,0.0
83.37959013309839,40.75078369832998,0.0
79.49281900830123,16.351942129491757,0.0
27.559602290259654,75.2174051289966,0.0
46.70131985322141,34.59345655257538,0.0
246.8137027383844,83.43429573881983,0.0
64.4439746928618,124.11642778131245,0.0
33.80900892277025,17.674460481641344,0.0
158.92901796627987,106.77414215626679,1.0
188.82269505784,79.01650486934183,1.0
38.72529372615104,119.92364842361874,0.0
46.37206658956781,57.87079376222425,0.0
25.401112737556566,159.57800522290896,0.0
56.103237735304944,91.0052968818409,0.0
23.42510636185571,72.14579827240054,0.0
227.73895223403343,21.390293177415714,0.0
52.50709682855792,135.1696837765958,0.0
27.189462402368942,65.40444294975866,0.0
81.80252422618105,57.686739721462814,0.0
72.90849588605215,68.93374883115489,0.0
171.48293371082474,50.804027209760804,1.0
11.981793587585706,22.983651676235166,1.0
54.537634673115605,118.87461172442079,0.0
162.24538923615154,96.17694066396811,0.0
58.541881318630374,68.06069734704481,0.0
62.034313781192026,12.090743415173971,0.0
230.34079236410489,95.31543498066576,0.0
40.56473635931412,145.9403916433292,0.0
7.469785315129953,97.31161691761227,0.0
9.399565762383947,133.4461657036338,0.0
-65.63405653021029,91.99763813842966,0.0
160.25643325439785,53.07592665976391,1.0
76.724184212463,44.162562219178504,0.0
38.298605898233475,60.47500364349643,0.0
56.50880061300841,111.44129936338553,0.0
59.53685380469871,74.53914078563422,0.0
-18.14220914472302,77.936376241858,1.0
-3.0422742877903595,64.3884394033318,0.0
88.74433039956885,129.05553274489702,0.0
237.71528744571796,29.85494745767488,1.0
170.24909068624316,11.3628883886701,0.0
-18.41740846966611,3.0281087412801133,0.0
177.46000272675877,144.0534991967481,0.0
152.78187748868896,42.49288157622442,0.0
121.21925071624395,109.60724480913082,0.0
50.749223134912114,17.67838156491959,0.0
52.92918343094603,48.225726678626565,1.0
21.22859825210046,79.81767068282383,1.0
27.398199937759365,93.98955121500065,0.0
58.92105413711572,106.77052145647582,0.0
-14.040829544256368,104.65283590150692,0.0
3.1165100602283555,86.1324042078739,0.0
34.46920800005316,16.68339589356503,0.0
70.94829917059823,127.46111337330153,0.0
83.15884714594736,52.77310490984263,0.0
39.19052503040163,128.6963452092713,1.0
62.05429971571609,85.44788539889532,1.0
169.03054886731186,80.49682856207444,0.0
32.251774977015316,121.45438639556686,0.0
163.18438353666474,56.217412871543196,0.0
32.77656301734866,82.9081989124214,0.0
67.83018443347119,11.336349868894093,0.0
36.20201925798005,75.87256516710654,0.0
14.30518919192779,21.704560354409328,0.0
24.804645716862385,32.21481154598076,0.0
40.33268061599599,72.83342703547544,1.0
107.65470377184042,128.47971321275898,0.0
94.38962659880816,38.360973309012714,0.0
41.687970382604135,134.12052166948783,0.0
63.475185638746716,80.59718001042056,0.0
39.2051021699757,90.72581587563573,1.0
127.74107360670837,58.902644261464644,0.0
64.92188275102393,77.2133314406631,0.0
1.9509033333053747,22.938746825885946,0.0
51.250545474708474,37.10673928588321,0.0
4.661863218908522,66.1037754437691,0.0
96.81850922507785,83.7815372367838,0.0
111.18101365476417,35.844310981957065,1.0
206.69637183415045,77.21747612906731,0.0
199.35380716736654,55.360339651822486,0.0
48.318458610151865,85.97413919055982,0.0
1.7444729388930433,18.978227696178315,0.0
-14.687456556411881,73.74135818956252,1.0
118.74915111972042,63.1676092144039,1.0
57.368319090305135,176.75834312674544,0.0
-0.6609316986186782,54.45393010100088,0.0
193.3847400037412,47.300085535656116,1.0
36.51045845450205,28.857391171147473,1.0
191.98431134371472,44.17180462458508,1.0
194.1751925599026,11.246166438699289,0.0
73.98762938375322,33.21972030799578,1.0
-2.9018032583422873,101.05912430792614,0.0
168.18087435154067,25.643617365622415,0.0
62.85072752312652,57.58693560623661,1.0
47.28001144466171,62.27994458209651,1.0
46.746463570394155,129.2476783691226,0.0
60.26882011461588,14.817300755732091,0.0
37.71792048712801,17.9927730441889,0.0
55.49384351928593,52.516449032258045,0.0
42.805317537814105,97.4820799692866,1.0
22.056442528237064,57.95804688935437,1.0
167.0347361339711,56.02195889388256,0.0
73.88977169202131,98.53233028389518,0.0
123.05880016924395,50.68957793078169,0.0
38.13297701878067,40.1362344990596,0.0
104.02530876586385,61.477165941001495,0.0
-21.09275593596627,68.84413127950285,0.0
157.7203779116414,114.42246593453643,0.0
100.13340793478774,125.63614725462352,0.0
28.193817117426878,140.29524239696804,0.0
54.09760949863621,89.23525539683975,0.0
42.3576764692358,66.54406518215282,0.0
43.7859482107897,36.10939215155009,1.0
76.02029708908844,44.32394344808928,0.0
38.7432117233228,44.336594757714494,1.0
109.10752576609325,9.749139530204904,0.0
58.363661897318515,131.7902708026016,0.0
3.1104662489277626,31.014324461667755,0.0
29.914639208365536,129.98526607285888,0.0
32.91398416077118,56.691834463147416,0.0
171.4160383857788,98.50835622090554,0.0
77.90840758722878,63.02534965445337,1.0
178.22995683400725,161.80375025520226,0.0
50.34786362988812,56.16234706296717,0.0
48.08884038147115,51.21178019728532,0.0
147.78058116402926,63.96214436634592,0.0
214.8621279276968,98.70304104831008,0.0
27.719158061473337,118.07526100824708,1.0
113.48729563310147,30.84406453523064,0.0
132.8917047482628,129.76508195090926,0.0
24.773621390470275,65.65142413833442,0.0
9.518828399003443,52.284351327067974,0.0
17.65725232540216,74.23698039241192,0.0
22.09330695941608,47.75202585470532,0.0
8.053639556118393,104.31655150943263,0.0
54.79080024793681,136.75420498445868,0.0
52.98810828350915,27.285971975572362,1.0
13.673538645258397,47.68384084209158,0.0
-17.970612811145905,74.40351224105072,0.0
82.01826236104034,113.55542727470443,1.0
45.679964791996944,106.06703947473713,0.0
46.65959507664139,74.94422651191856,0.0
95.27153440275073,99.29795352718571,0.0
146.77001003229904,29.251900030333562,1.0
162.41694223681657,47.191719005901135,0.0
110.2292038405465,79.13438451332829,0.0
35.10282713409261,59.64224049598685,1.0
79.82667848707874,61.13807365900839,1.0
82.39974276644688,78.79964958255196,1.0
55.48837975948071,65.15787012743934,1.0
55.4887975244807,130.54413005120765,0.0
55.22862854525169,150.27135872109346,0.0
58.06727059311445,77.1461476849756,1.0
42.93827567652643,72.93589943547177,0.0
183.82462799416984,20.403322866883514,0.0
74.020216505633,106.36039878078529,0.0
121.25834438706251,34.197279653193945,1.0
10.975543960281017,160.1212096383301,0.0
52.6014883841135,83.31506223709215,0.0
167.8897752979845,60.789712491685925,0.0
175.74125597144584,172.69690544338815,0.0
43.78342696498533,37.05736624557673,1.0
146.9713025803532,108.96179713010626,0.0
138.19875233849166,139.72429841777762,0.0
19.3253317856676,123.24542931051123,1.0
182.58713886571655,46.50041341743425,0.0
192.6631771239045,152.1256769787067,1.0
64.26626227403779,8.882982952241909,0.0
116.08488427201121,50.576275048192336,0.0
184.69804377115153,12.607628159547133,1.0
63.262169358657836,120.44985993437828,0.0
186.43341780718933,12.925394549505477,0.0
71.19156767203508,46.634250800578954,0.0
157.2547496952636,47.05300746263894,1.0
81.52772570729523,70.30480046126671,0.0
42.36190240113703,100.86032972612976,0.0
31.29642245093176,121.49444794543093,1.0
26.47874440784343,68.96336382376703,1.0
151.87793764339446,76.17524497565663,0.0
47.123429026591154,51.28844965058162,0.0
18.754738010461914,143.99333936291663,0.0
47.07283560330645,13.282818948878752,1.0
4.188768569942167,91.63461616303206,0.0
272.413553141077,53.38264874654112,0.0
92.10599143286186,92.7210089759183,0.0
111.16600917781489,109.90680693779137,0.0
20.84010617007712,59.758122164006274,0.0
11.782293421714824,122.20586165274909,0.0
105.64088856667517,131.4271655804193,1.0
30.528133249395285,59.246759644174546,0.0
82.7877146995356,9.602205227394135,1.0
7.550091164256653,9.42940383823868,1.0
20.43076221936259,50.458746162865204,0.0
42.29407112569578,92.92382286241576,1.0
160.03583802237173,45.14037278212143,0.0
20.107469327038196,83.20390370667724,0.0
69.62784849835364,75.88174469314548,0.0
168.91990079301397,109.44200709363338,1.0
91.08613616513215,107.80826487763785,0.0
8.039820043956853,106.39831583165866,0.0
71.68207030716114,88.28603866344231,0.0
148.71988179830518,23.91371401538877,0.0
73.70187866180683,88.34733154358494,1.0
66.64223911630737,67.0145928314575,0.0
115.97795090630282,97.99107361858462,1.0
106.39495510369402,46.27273432151695,0.0
99.53541776866008,127.31102773371161,0.0
53.225437045545,13.970150462552946,0.0
-27.63337820820726,39.40016456985832,0.0
15.165333495713234,77.2508393517727,0.0
60.541264855521895,56.794874739565124,0.0
121.57048454760381,18.544373808649954,0.0
45.48864705330142,22.57768925991583,0.0
1.8013404894689165,166.67583254513232,0.0
58.28357902086452,107.00290717013021,0.0
126.299492711564,37.83360830484151,0.0
93.42103524926873,105.08263631814691,0.0
177.66851523130038,25.956602371778107,1.0
142.1783268436571,6.313492636428265,0.0
77.07746384332297,79.24959332783845,1.0
-31.912371935826034,147.5563886329726,0.0
51.58943960683511,89.82922398797254,1.0
107.89028567645984,29.494041425342914,0.0
18.189376379780533,151.94476207837172,0.0
20.751103851882107,29.05554836667032,1.0
66.79056132014378,13.528013364700547,0.0
100.12818742659529,78.05257517336483,0.0
192.6455568148631,84.5135877996189,0.0
18.269689169680618,56.973367611670454,0.0
128.12033571253127,63.305242941646085,0.0
47.046492383142066,130.9876903486941,1.0
62.177913698337804,64.92593100428716,1.0
60.96713450060101,30.304008908842665,1.0
35.79358209973425,37.57765029547197,0.0
53.96482721964723,64.09791278868315,1.0
177.5558999614995,42.76182128335298,1.0
-18.85463830438281,102.73919999002084,1.0
241.48636456267562,98.67522558720226,0.0
64.64556456509887,16.323775036320995,0.0
70.87472632361197,150.85733612255993,1.0
153.90348759510172,56.5102510400683,0.0
48.664206394372684,56.31579522159327,1.0
-3.4682571736149272,60.1562199973238,0.0
-30.419495974698233,7.648830267877535,0.0
75.47509055956242,20.79901278263133,0.0
-0.1974609343858904,30.897097383374852,0.0
66.12528790176543,98.94017789480642,0.0
144.3193409608797,39.33244684201886,0.0
52.74123271973165,53.77041328367243,0.0
123.80491324933578,52.2805348269597,1.0
35.68024440021575,105.61702795491682,0.0
113.35730971009376,10.053541749696718,1.0
104.42701355661926,81.88631290418171,0.0
43.858722577282705,38.48149378617973,0.0
105.06046478849754,105.18675039201379,1.0
173.62917884888353,128.54413728935288,0.0
6.908279424688614,7.349770513456514,1.0
253.72947925781406,22.576838982473674,0.0
51.90656046312415,31.385571471596304,1.0
15.027986775926156,119.42970992909702,0.0
54.580543761941684,2.945966435994385,0.0
60.56518401780134,19.64860714507381,0.0
-25.85968085035154,35.0344328253623,0.0
62.581520374365574,39.60917914132754,0.0
16.412435326387616,88.33029652658048,1.0
220.46389720450028,86.30556277994002,0.0
103.31312950904658,90.10734209578254,0.0
50.74361538354348,127.32303524891564,0.0
67.97066935330125,62.385809788199715,1.0
95.78263411148906,106.2795082373937,0.0
187.4085974508955,76.80501269991458,0.0
40.32017703754584,65.79860385408271,0.0
2.634703958097477,71.15114006046386,0.0
106.31796544378119,122.03534566539165,0.0
64.36937566336441,98.46878036187617,1.0
11.883416521102944,59.43871286903032,0.0
157.0554045155946,36.832993821356425,0.0
31.128284453560926,92.07964757281113,0.0
197.13377631233982,48.96505004184649,1.0
171.81944991430714,23.566561374655816,0.0
116.72107382173739,33.91918909987306,0.0
71.44537486744214,46.05929539947387,0.0
49.05209774447603,113.47352615395664,1.0
172.91614854814014,126.30535184970722,0.0
39.22418009230654,21.23494249575807,1.0
39.578249693282864,107.86812359908102,0.0
229.7980986107866,56.97607027879007,0.0
31.724120879847693,33.793035752519344,0.0
68.8140334570928,17.832229394027006,0.0
41.610002015649854,31.90148662491081,0.0
42.07143343408491,34.95453432527626,1.0
52.81828469123485,55.07459801730743,0.0
40.73519341087584,156.06738502213884,0.0
99.0901465051809,70.11802617919851,0.0
152.82446364298787,74.68255805164772,0.0
202.33378304576496,34.16992589065156,1.0
51.5473138972878,12.939757141486586,0.0
22.052805220267857,162.13633712075523,0.0
-2.465773321651983,80.23966481446081,0.0
15.871075488743783,37.05509847721339,0.0
188.80815025295476,153.73916183798087,0.0
46.31969703582679,27.28386994805368,0.0
48.14096033067479,31.80075718472543,0.0
81.5278277756225,127.53475074881302,0.0
50.85780789624671,91.5983173345945,0.0
48.80684967614383,125.55078832176358,0.0
97.86970004596003,33.591827835224926,0.0
24.16380716476415,20.563713930935684,0.0
5.042986818084076,129.02615766380353,0.0
135.92361272555564,64.64970181889922,0.0
117.1293984981771,142.57308339490717,1.0
53.40658334410598,14.425113815719095,0.0
8.52835355507075,28.282404725476404,0.0
19.31393125104887,118.42687467669555,0.0
27.418161772753212,101.61251533371207,0.0
59.04196848116908,88.05664963602396,1.0
42.23500869695167,147.1947589286181,0.0
80.98165162214634,62.18944869103305,0.0
24.709080505187025,64.70133260540646,0.0
90.35364745019554,62.473153224560505,1.0
178.33132825086827,27.67004969018273,0.0
94.67588229576029,139.5219837137587,0.0
227.91242676183612,117.80186619775385,1.0
33.380432263616946,117.98790376004993,0.0
96.8389918770968,41.56093787013157,1.0
194.77307059310942,116.51570523674224,0.0
83.31118452982011,127.81409407993311,0.0
184.71553652137877,70.76203109043584,1.0
58.934717129691954,187.1380942565045,1.0
89.16774665331258,124.3528546685895,0.0
146.42431673369902,33.148662882423764,0.0
55.91717126873617,80.35716881876623,0.0
26.9178337645698,63.56302454401266,0.0
26.234111910145806,61.803886531990244,0.0
4.380014877940155,90.1939765756365,1.0
67.67132413025725,86.85202581127304,0.0
105.45952989662914,97.59901242472739,0.0
-22.817480901571823,54.080915334539355,0.0
61.958717767284845,111.93342353400722,0.0
39.874307207271166,107.05723240324618,0.0
180.21607081322895,44.1421994638858,0.0
197.98198908707556,86.95411046097203,0.0
53.149184466122094,140.07375068040918,0.0
10.847107327360348,45.66496347459072,1.0
18.6684556912439,73.60765147728091,0.0
106.6513725841849,57.14044146502719,0.0
-30.40542426830599,42.929509911631165,0.0
61.47864173598181,60.79418175421801,0.0
-4.744971314797133,27.036443591193837,0.0
74.67287590213921,127.52717770478682,0.0
3.572703379266068,70.3600765694737,0.0
49.98946319945409,54.7361027645033,1.0
86.53099323173939,113.58947854789518,0.0
127.93593481942483,103.2777856633903,0.0
30.00340495006953,37.68519577235456,0.0
55.85769846265477,162.00302708458344,0.0
16.430557180436413,38.722153633693054,1.0
5.162969800968707,70.06043084428366,0.0
45.784643600670655,42.74893324160258,0.0
176.71101251008264,78.03088524582215,0.0
126.41929382971193,59.016863437000154,1.0
89.96199511368602,87.98214420007791,0.0
23.754493385082824,37.96010743548735,0.0
77.38720270901433,129.97500445243952,1.0
84.21143888093489,58.171940135206874,1.0
108.95604729201004,125.37900116634152,0.0
31.226008879692564,56.7697932400887,0.0
39.49754214042456,92.57744322488257,0.0
13.202546674226616,220.75569601744675,0.0
214.02878682583432,80.48213813989788,0.0
124.09883995110971,76.18465975430269,0.0
46.856719303075145,79.98700744139734,0.0
18.94194187700792,54.91204348979186,0.0
30.42437726447596,150.80278909459545,0.0
130.2523940038091,28.92159326306573,0.0
17.083885854015804,37.83696404417717,1.0
100.07549823815353,65.35161227537024,1.0
15.590835993040663,99.11980695457247,0.0
45.135627129252114,36.483719446181865,0.0
132.93683034238205,115.57192930306732,0.0
35.84601384689644,106.94464862057482,0.0
109.07387047639946,83.21594665891033,0.0
34.51661681585422,40.93018568572608,0.0
214.83208538481492,100.98011980190816,0.0
66.45545679734303,46.12914898856399,0.0
50.32754651615832,42.07244568671946,0.0
111.04162635165729,80.5189374547963,0.0
184.38887816986178,31.718304325318783,0.0
37.467014511010774,78.73380662130768,0.0
47.7535702225488,99.74663031135668,0.0
35.92681199980906,51.76679181099882,0.0
68.72550512409552,79.23226902849854,0.0
37.385848145545424,15.95434898351455,0.0
46.91562461735993,126.12160067235561,0.0
18.669432054825325,21.163052258621963,0.0
47.08630064953231,80.11799598229506,0.0
-4.956712357535274,67.68721259271243,0.0
195.9360182156397,111.02731534544016,0.0
