heart_rate,has_criminal_relative,num_facebook_friends,age,income,crime_coef
73.15710815713403,0.0,421.0,19.904232705486187,10.946200981467207,50.023170189171935
63.168525135125385,0.0,426.0,35.152911038776196,12.180356901828116,13.051588933711535
63.460617450281006,0.0,309.0,38.89784682071455,11.794562563024481,52.85867086400536
65.10095849317223,0.0,417.0,20.157767046781345,11.301372868634541,29.278447190296948
78.40626121238498,0.0,429.0,13.314254066244608,10.539517194419382,56.299536677252384
66.09889214893401,0.0,297.0,35.22548214461049,10.850396147150034,91.27310062215773
76.12695386376245,0.0,430.0,30.003688305842957,13.826259936098122,56.28337384748092
69.96476072047126,0.0,298.0,24.126578069570403,12.054390480845864,94.65140222436338
64.55209965087094,0.0,419.0,42.97506015798808,11.878856223169656,22.77277877189628
76.23835781251753,0.0,418.0,28.1103084530275,11.056353743407982,58.358766875784426
83.69407176664191,0.0,413.0,35.48944665191254,10.782374903874654,82.37929113521017
77.71590555630809,0.0,409.0,28.040793004936997,10.688135585293018,72.75696978288885
57.100356973228,0.0,284.0,45.32538489025367,23.41694003356325,51.53001408874716
68.4628208626424,0.0,418.0,40.37749293471831,14.792167916371096,33.40652876485741
54.15798553786882,0.0,431.0,22.314031761586286,12.340955144418137,-8.945207137684847
79.84587656530121,0.0,415.0,32.191864605501955,14.727594920202709,71.53687930988372
55.59852051673094,0.0,405.0,18.159114544393802,10.481576424101965,1.7524129387827874
78.76051348229046,0.0,418.0,32.59662946221297,15.910663174610827,68.70508555911478
61.46997433721527,0.0,436.0,38.34014687865829,10.37726867912967,8.566970236926537
70.48281560112123,1.0,425.0,44.782481951193084,10.6810668523325,167.28456727350863
82.89116518120416,0.0,405.0,25.932115333171673,10.306280920916176,80.21170788981128
55.963671945435,0.0,413.0,39.90883303057619,11.086813428320644,0.38183488131628995
66.06046810642918,0.0,418.0,43.44712491861867,13.272612919337552,30.211200928095394
76.31828939116696,0.0,421.0,29.73351600222233,10.3492970003051,65.47243611113838
65.90119663073756,1.0,432.0,35.66862492413006,16.459959155889667,136.02897216966204
84.28799442031094,0.0,420.0,48.54310172754391,10.605618005230797,80.79555082875439
74.1057930368494,1.0,404.0,28.006089846575613,11.364327228182006,176.22614824255885
71.79817215785403,0.0,426.0,33.9967784692002,12.042007916315281,40.8021817459603
79.16067211944363,0.0,404.0,24.306907354043968,10.692828609220541,84.89040504618147
61.65264047471308,1.0,435.0,33.24466229125906,10.184637176373245,115.30796738680579
55.20411114728343,0.0,422.0,21.675310419652156,10.431443025012076,-10.525053827455825
73.41770944788574,0.0,278.0,37.67865556007586,10.25636870704924,101.54042465168305
72.45141270355907,0.0,416.0,35.42680948815697,11.019751861999072,34.2016033098457
69.79463194426056,0.0,418.0,57.42926982098595,11.272953260508002,45.21477886808563
48.73995077818701,0.0,418.0,37.861491621966124,12.071231307186034,-37.76569017727803
72.14403700879738,0.0,439.0,33.352002237176094,12.027377168458296,30.967275897443805
71.85298051909737,0.0,423.0,38.97689040143857,11.064476182832777,54.16854380700025
85.75594780607445,0.0,406.0,32.8908194825543,10.071704659048105,99.39223436099437
69.89268542638122,0.0,414.0,25.106210737930425,10.950754659546197,35.83733750952525
74.95108245438965,0.0,415.0,55.6061393888378,14.799880818648251,55.58735329308225
66.35862891036005,0.0,410.0,27.6988185958213,11.030001449502782,42.93468241745197
56.26285309238506,1.0,405.0,45.0992854923015,12.458123230686862,115.91103332854851
79.73633314368934,1.0,415.0,55.46391048004416,10.910811042405722,196.40864446114475
70.2832606749825,0.0,404.0,31.48869278611319,10.100869648801432,45.07993639173003
66.09946582619374,0.0,422.0,28.61392632925698,10.943702410781547,29.18593029857379
64.65910837180013,0.0,425.0,41.74812297331666,10.270423308042515,27.55677494729479
63.12462768764189,1.0,297.0,40.37237253317197,11.81276036341497,192.8598884136832
71.33333538922292,1.0,414.0,25.64432004767591,11.630288065210257,178.46240343046526
54.51172246507416,0.0,425.0,33.368878787651376,10.436942125217747,-10.26298152464257
61.632658742668255,0.0,429.0,46.557758860393065,13.9145134849248,13.347588340577841
61.52111765985192,0.0,412.0,47.32198279687992,12.865315002092709,29.542252830806227
63.49575489546132,0.0,422.0,32.004727120746566,11.033534272108795,23.07682320530669
70.07568565100465,0.0,416.0,37.755404830778765,13.081945238746677,44.05930999866732
82.24491326319749,0.0,417.0,33.188992229058634,14.27947899589783,78.65114389875035
64.77233571679506,1.0,414.0,46.068363423323234,10.249628127173974,133.67847043398965
73.77802997033989,0.0,423.0,18.146312386019748,10.813215342591153,39.35867699050979
70.52985998381354,1.0,430.0,53.153622286150494,10.153526444824191,150.9949023295832
70.96840982834671,0.0,434.0,27.4241752027859,11.130401482721906,53.114591260994985
57.98770810009811,0.0,309.0,39.67010675459326,10.34261933523259,41.586833650499315
63.96434100718392,0.0,405.0,38.35177791628827,10.630436231761248,42.01165024646708
71.39975643327662,0.0,402.0,37.64003122661086,10.14922207142832,46.09712923119751
77.2532742487121,0.0,423.0,41.34881488187597,10.835549139870666,65.2098214365973
63.15072389827811,0.0,431.0,49.343042632038916,11.256506479478169,4.611846358579539
73.47905199558298,0.0,423.0,16.043041238918068,10.625790445133218,35.98291881717617
55.631907903292074,0.0,430.0,33.31631556541755,15.590750386934015,-1.7692641175402954
58.800903464707176,0.0,418.0,29.78778266110407,12.165271448153135,-2.129499169304803
60.93442955569918,1.0,425.0,36.09308635638361,10.322836053192356,123.79824054854687
70.85185838064204,0.0,444.0,36.625876140953814,10.48744656455725,41.44500924483654
62.49143855964664,0.0,423.0,52.213158160960006,12.175927805442525,17.077594979810186
77.68556022074304,1.0,407.0,33.16109472999808,13.039236635568328,167.03078137278538
68.02017374746224,0.0,426.0,51.782546413723615,10.74534887571443,20.860628223326145
79.1044350054859,0.0,418.0,31.560535323589225,11.198651747893999,58.138377397256676
66.50326873965061,0.0,405.0,22.83307284343543,18.167112411124883,34.38196743956315
43.5724761000652,0.0,403.0,34.714824566213075,11.452733108125532,-32.03787347663461
68.27795641304363,0.0,432.0,38.63135481424828,10.456548496274259,46.92268003290187
88.2508154885721,1.0,416.0,25.83440334807772,11.724338766140272,214.2099987652237
70.60848600453492,0.0,435.0,42.16126441945753,10.815609582444212,33.73325905030692
64.79067177203758,0.0,424.0,34.836550852602265,10.196646302162277,21.203182549893913
66.19049079065897,1.0,276.0,36.018621620200626,10.535829768585554,200.145365228332
69.77159509196814,0.0,440.0,10.360931706785209,11.316430886806044,41.87440244865489
70.53412277769166,0.0,411.0,26.876509989832314,13.798681110155648,26.398210291061304
73.00983586483855,0.0,433.0,42.95090607831506,10.398630053332873,58.20806677277754
88.53699574997535,0.0,410.0,36.74385647743138,15.560338464582145,105.034190073661
56.06945159111781,0.0,396.0,31.776882621782665,14.847244517311296,8.90824889241162
74.34350192789584,0.0,427.0,38.513985857369086,12.113168485934018,49.74406894656886
60.89650551370606,0.0,318.0,24.085273313162766,10.850702782169167,52.993939812037674
71.17622087051308,0.0,414.0,28.40968248832066,10.926551375804355,46.391385769066204
72.98548206373447,0.0,417.0,30.391017685421506,10.688276699955525,49.389571566544944
65.93752860733846,0.0,309.0,27.623098108497288,11.196705705960952,73.8131270038033
78.55549035604004,0.0,400.0,31.174394050952003,10.19448813643104,65.25480647440949
69.32160009637823,1.0,412.0,34.120943237689595,10.355876146219693,164.3628390847016
57.63993937418634,0.0,404.0,40.47270421027899,11.059379551151302,17.940493694175302
69.93990051033104,0.0,424.0,19.1189984908531,11.208115683260731,50.251618735902525
75.7123235358111,0.0,429.0,31.75544537725998,11.333906471583907,45.90291409263162
95.61912693384247,0.0,436.0,28.16824905459893,10.074346301149985,110.55048033317495
69.71493374630676,0.0,432.0,26.768251593045875,10.857838928617294,20.507506564930328
68.90590944965557,1.0,409.0,21.325959811649767,11.907898776556832,158.08521501906472
70.79718360526331,0.0,406.0,37.62657519871926,20.557839584641638,48.11894160861316
69.56894886932425,0.0,426.0,25.131237759761262,17.006741252426533,37.88646991904075
71.18145240968086,0.0,435.0,47.61922238883807,11.717567830506198,45.12047170524987
82.6539673476286,1.0,410.0,61.589059533377025,11.557700207932111,204.94456141291317
73.68141793289799,0.0,421.0,32.95123453030795,11.382214912535083,63.22388206089966
67.54535137083897,1.0,416.0,23.845400257433017,10.167040661136435,156.084375742543
62.51239986660049,0.0,297.0,45.69806832698215,10.725229602731556,69.14889209548839
64.65989019500655,1.0,433.0,52.27334501318738,11.33223375874689,153.70855722470324
72.11121382125724,0.0,413.0,41.02135758103137,10.421885867801763,47.90979860487076
80.64650169223589,0.0,309.0,35.81907784830226,11.575102467468808,117.96702935948933
61.985949064164714,0.0,314.0,36.95348689446382,13.175537656110505,59.30907547344256
78.2632174610076,0.0,308.0,53.625104058278325,11.897887985081766,112.3742926131157
49.56200500625766,0.0,411.0,40.05466074881698,10.294383428052528,-16.405210032832038
72.86388671381168,0.0,425.0,42.23233925878954,11.97642235061476,57.36677883136192
78.26403862325404,0.0,301.0,39.67757181774944,10.24644058497395,125.18847522985159
72.12469983913226,0.0,428.0,38.874629998735635,11.109903635793263,52.27305022632476
78.55676796622313,0.0,427.0,24.388167591266633,10.514185139784086,72.19697094080703
65.96503867166264,0.0,417.0,18.035133168987404,10.291135854897554,20.819250054757454
71.96232231099847,0.0,408.0,30.422765896147332,15.26224211457404,56.63478501902399
64.0686833156345,0.0,428.0,56.99776312823128,10.61192601798008,25.727005576152152
75.09857877136818,0.0,414.0,60.17899751867902,12.495918882774333,55.62538265929249
61.63825413218161,0.0,302.0,24.795141883118408,10.144434412031487,62.20330621412785
82.45223921719669,0.0,440.0,30.51765431090306,11.063298236293935,70.85336572118638
80.19445739146883,1.0,316.0,30.006305925262293,10.551891263538412,237.62288100982775
56.45635352537603,0.0,429.0,50.53531549228584,11.573266690948659,-7.3388984761222815
71.58048821410652,0.0,428.0,23.289668150527923,10.326720248904545,27.19625812856929
63.436269783938634,0.0,417.0,41.20348420072994,11.34834778716209,15.341175262334376
71.48970722731305,0.0,434.0,47.744837752764475,10.183828877245588,44.208213104705585
69.08805930195267,0.0,434.0,34.98569512197878,16.96797927155048,23.763285873429393
70.51043377477416,0.0,410.0,37.926627685274774,15.385605199633012,60.91419770933865
56.290172682039326,0.0,413.0,35.49057164781427,10.955556200694724,6.809859964439784
77.10029914047703,0.0,305.0,27.785249323346967,10.891151762878708,120.75003860150238
56.197881951668606,1.0,422.0,35.01640219441769,10.956136244214312,122.59767469616465
71.74184716685153,0.0,420.0,40.292793529189396,12.379195776493923,41.647360462091136
80.46696570154447,1.0,428.0,33.5749951445816,12.68978473056736,191.12720065585643
73.63042766346253,0.0,445.0,33.55876120121204,11.150011952814662,42.86031109794089
52.34966030232113,0.0,405.0,49.78654236455273,14.377299762420567,-11.795305230461585
61.607272860403604,0.0,438.0,33.03313038191508,11.432132365846247,-4.909005670411984
64.31565018493298,0.0,439.0,52.03252380973718,10.940854990837257,25.63639535064747
67.86266802863896,0.0,422.0,30.481542318549327,10.53076540471549,28.02105850192384
63.05289753653829,0.0,295.0,27.272139369442087,16.382163562552964,69.10507605499896
57.342649023085116,0.0,408.0,50.51912585516586,10.184527588769289,0.13250926952840647
57.97074868182327,0.0,437.0,45.958729683562225,10.714669480496203,7.83186797779269
58.514165474842116,0.0,418.0,50.39556922992054,10.20686574816899,-0.8983903504582038
74.44427950004531,0.0,404.0,36.54451644303373,10.970853195312628,47.040885590338895
66.39074360189443,0.0,419.0,29.466304228918958,11.196529723229634,34.751347537742994
77.5250075796617,0.0,434.0,40.46192139835595,10.726520105553844,59.403653228243776
72.32328427803088,1.0,303.0,28.948385446088416,11.438437499261264,206.8181887800858
64.52414648075795,0.0,427.0,43.83573760903778,11.232849299671324,33.462107389865736
63.15399973696683,1.0,415.0,52.64784344994846,11.4469634926585,137.2203378096678
70.87275998378108,0.0,439.0,39.95152643970288,10.540930543309532,44.033048833635064
69.72597053048811,1.0,416.0,26.51183477953764,11.237425789394136,162.39713494610407
59.40626420169531,0.0,420.0,30.959145978541432,11.008450877247155,11.930693977653071
74.37693152353009,0.0,406.0,39.118240629065234,11.324962704661843,39.77667420323538
63.59195031698428,0.0,403.0,34.76257887238541,12.196500286670602,30.500915219096925
75.15392402557498,0.0,409.0,36.02225918505813,10.82088212714174,52.50167726340004
62.20944930051165,0.0,311.0,55.2528637330492,11.169187792686438,64.27142338157643
78.9974154534822,0.0,416.0,47.76261170437482,12.808369092983586,72.31608450839465
67.61839063921748,0.0,410.0,12.624444075301213,13.750658105981653,45.016955664944035
61.3635668898028,1.0,421.0,27.479243834687693,10.925760190776499,135.72540009143347
83.2710363933746,1.0,446.0,39.170574419812795,10.252503322963104,195.97981801756774
84.20959054270944,0.0,429.0,39.25895377814161,10.156241231789611,86.21200148335508
59.350128761668586,0.0,302.0,23.50119659430809,14.5773839436411,52.99087496434756
63.26455285852059,1.0,431.0,48.53284621595711,10.882867909881192,150.35682154763617
63.537255821706395,0.0,421.0,33.19541094258759,11.728482861840357,17.00133519424479
83.80967772892424,0.0,290.0,21.82161421177936,10.755741704572277,136.72601547714305
55.12466430353971,1.0,430.0,38.13909304318095,13.225243308203607,127.19889385772889
60.39040633601821,0.0,437.0,42.27630340127607,11.035060765147684,1.6030381297773788
67.45698136796852,0.0,318.0,34.44461594025218,11.655229633710487,80.51740009241243
63.39636694580625,1.0,431.0,33.16319261397313,11.513260689864227,133.41063878307384
72.55818943474318,0.0,427.0,43.276116113475155,16.101795378703827,41.76901763075785
52.551042977699055,0.0,423.0,40.10004976769482,10.60677913905143,-4.784173540290525
69.76093913918996,0.0,415.0,37.070030656493564,10.243142726700079,46.69682438928476
72.30838693252304,0.0,404.0,25.664586236127917,13.053308549594425,56.15799889839844
82.91205005491067,0.0,408.0,35.81299330297813,12.308767710937449,68.33826985475815
57.099867177775295,0.0,408.0,53.52149588155977,11.252122351916334,11.734451174329736
71.7225014050449,0.0,419.0,36.12203494415633,10.489996097728497,46.90214671096088
57.15204342731539,1.0,402.0,26.34597200387469,10.58331050873559,126.4986764609503
68.90520329043929,0.0,405.0,37.51730719950512,15.848123940069138,41.64535269841377
75.61718121379424,0.0,427.0,31.389305579138895,10.316169892859946,40.61213057158007
71.24050767929576,0.0,413.0,44.81798911223767,15.561062319765064,42.87652251426585
72.48169936717134,0.0,422.0,37.15858117167845,10.379536265514428,53.47698141554979
54.48386374810883,0.0,424.0,46.35743266003312,11.716017161968214,3.044585785936105
66.7803734896043,1.0,427.0,32.19150547868228,10.361117447512365,152.42778861514182
64.95342720376041,0.0,411.0,27.963015263821294,11.272444442641717,28.642565395522
62.487077604862534,0.0,300.0,21.81046254256349,10.128227649011004,55.249897733600115
59.22880278794904,1.0,421.0,21.3953493158199,12.201544892089586,137.3861292083526
70.6816887143523,0.0,414.0,53.35549617775648,11.877630784047067,30.08203200805412
70.27231780486508,0.0,413.0,33.743745494032986,12.120566677878442,38.415557705672455
67.99315615092304,0.0,288.0,26.48926824235211,10.057566056575416,78.84845548255106
57.978089806623615,0.0,416.0,57.100601597195684,10.556171059739116,6.79561937050648
94.93652618820184,0.0,402.0,43.465981166838986,10.231693483665982,124.10746871207243
75.5519571149995,0.0,418.0,30.29713684843677,14.956070787881611,62.83887847487462
62.78769330158376,0.0,418.0,35.751078613084246,17.834887669746593,15.29081191694738
66.60822530149866,0.0,411.0,64.72858469143559,10.98163559890548,31.707435795256995
66.8447264551365,0.0,417.0,30.912743696972022,10.533064850220951,37.741905744396256
61.031227861021364,0.0,429.0,46.9043378546838,11.721458731665482,19.73606485707434
61.36731744097561,0.0,425.0,43.480197878402564,10.555267544488018,27.9595285282121
74.68672255060083,0.0,419.0,31.17520742365229,12.919268767049093,42.03051595430132
72.93572111830548,0.0,418.0,22.999592604434383,11.14528034005333,40.65559694016476
74.99829838261509,1.0,407.0,43.19355819730561,10.934030832957168,169.06367212568924
65.3634308567985,0.0,420.0,36.50233350131024,11.544304758502205,31.14610903964181
77.37914426692215,0.0,412.0,36.90291210517384,11.395787699103384,60.20136581729267
47.19593816084627,0.0,429.0,57.4800458088649,10.063992481326672,-40.828369652453496
84.9008771421174,0.0,295.0,40.07332664790664,10.750204462175361,140.27625149450827
78.28316848725576,0.0,429.0,40.253624965257195,10.619004305567046,69.92524941906031
79.89850151982262,0.0,434.0,31.633014282873418,10.762682171415912,79.21994621485754
68.58327880467971,1.0,417.0,35.4357535966875,10.948467957373095,156.6535955808915
72.2620627885745,0.0,413.0,32.33463077133112,10.440759028233387,58.54547392494261
46.70469732076664,1.0,411.0,16.878761781498902,10.448689663715758,95.08970318582547
84.43147694566404,0.0,416.0,32.20414337061766,10.91500436426906,91.23961583994658
73.46795840514547,0.0,295.0,21.610047080907414,10.97148334210693,91.07581614128975
65.49850517839153,1.0,394.0,31.683928202462678,11.243195361266354,160.5283081524103
75.3852338959523,0.0,443.0,34.06402154608952,11.145247152276337,50.61543256423193
41.03469696690662,1.0,430.0,39.370057188309545,10.632714731768914,69.82989836206409
50.04494170373427,1.0,413.0,28.49367961348612,10.19032572508007,94.25925574885476
69.34049025589178,0.0,293.0,51.811510312570476,10.19874054655618,91.65496817265445
55.34597920748416,0.0,420.0,34.073141915497004,10.792046108796416,-4.536546159454248
67.76963984175295,0.0,450.0,55.068043119230175,10.459259710163597,18.62608446129241
59.17123260971674,0.0,435.0,29.44541829186595,11.337966373458347,10.5584057405243
73.42872337157782,0.0,414.0,24.33893498271889,10.189001118593339,55.458692378193696
69.87194600086279,0.0,438.0,37.49780374387217,11.641939142305745,50.135377121226526
54.68835765468228,0.0,426.0,24.424583354233008,15.915725135234648,-4.664951555990346
71.52170824457087,0.0,404.0,26.954345765831867,15.255116311198755,50.97600510729019
77.02813547860734,1.0,416.0,54.021836272314474,12.352671286274248,179.40203070553073
81.1267637602738,0.0,435.0,20.34065213744341,14.311871377953041,81.77084357251698
76.89205178114102,0.0,423.0,25.56533905121451,11.118542960791077,55.612285399834704
75.36435663308039,0.0,413.0,24.98005714821244,13.950672441129267,63.13000917913918
48.85799154859582,0.0,425.0,30.306811823385047,10.626222382516046,-26.191731674757023
58.074677512690485,0.0,422.0,33.35971322389975,11.146378182515486,6.981516870420663
81.85235754174361,0.0,411.0,40.92820910974629,11.702252821942366,86.8917022951207
81.4421345325778,0.0,296.0,45.00219262665064,10.958816011884865,120.24880455113636
71.63364205240391,0.0,422.0,48.48604667500535,12.09271986374678,45.16172032508719
51.22175041506543,0.0,432.0,51.904041006245265,11.79039335954617,-12.443055002107513
68.27971676142111,0.0,434.0,42.677659811083196,12.78769185125349,15.81062776547165
84.40215613911766,0.0,434.0,47.51008377014412,10.630908376170915,82.66112143304572
69.19107432115207,0.0,407.0,59.64936128645686,20.610637568693804,32.906392310091135
72.40272376049685,0.0,314.0,53.340653422354485,10.82206110867657,87.89410666990864
73.49182016943185,0.0,291.0,34.94279493439576,17.005855324264942,102.67939371042766
67.21922034141389,0.0,273.0,39.344969289330535,11.173487789560829,97.37689554181557
60.01333946704332,0.0,412.0,30.39326832360666,10.084882703533882,20.66915858952472
74.81456160313533,0.0,403.0,27.37748719488275,13.744160235639457,65.92595526000831
83.7878590308461,0.0,304.0,28.014683695318638,10.20202136549746,120.84389497427644
71.94864560317903,0.0,421.0,30.011975189900912,10.373996662177426,50.78088535016574
62.38350601462188,0.0,422.0,23.056993521132625,10.770345808928463,28.1492861743705
67.8459479339745,0.0,423.0,38.42258660858239,10.625135257211852,21.36390123007197
56.878383395369106,0.0,409.0,11.020411446251245,11.014377721022731,18.19727479026277
89.98544446809856,0.0,408.0,37.19442508633576,11.643750422583173,98.24577653220021
73.17145803145243,1.0,398.0,33.614686963221224,10.365135385448433,192.9485157757745
64.18575491734279,0.0,413.0,35.91116256720784,10.746230959391037,26.54784080106568
51.71898898620522,1.0,419.0,24.074479114242237,11.113286608215322,107.64945835676761
67.44241900027959,0.0,431.0,32.959847825863164,12.88136619395279,39.20203874509908
78.68952663661157,0.0,286.0,23.856824088084995,10.30542228734927,109.25008166109329
88.31672756763919,0.0,418.0,34.84700648885947,10.906973270302965,93.92104127347412
76.59487701827162,0.0,286.0,29.329537852085288,12.007989939709883,117.26944545458278
65.09855659442067,0.0,418.0,26.565187017925933,10.278001505521607,28.809714409985443
72.91708099844956,0.0,391.0,47.03269375036443,10.361128507826448,67.26061529089398
