heart_rate,criminal_relative,friends,age,crime_coef
84.36389376253982,0.03497179031785418,407.0,54.30783998165426,1.2230261180359596
69.73972862960517,0.07584047871499477,410.0,25.72616873806387,5.751778211719576
92.03589293770598,0.11604267186069263,415.0,33.05872498389987,13.465901692568387
88.42348519172417,0.058976023318451,428.0,21.696189429697643,3.478171326458476
87.55669966670331,0.08575907955589876,411.0,21.731630816459763,7.354619726274974
73.32989029291288,0.20370433674301563,420.0,26.529644725493007,41.49545680791191
55.776952361908386,0.14525729905667747,425.0,16.778744107591034,21.099682929241034
84.76690658155407,0.24538598692251615,404.0,32.98595071332386,60.21428257793727
74.38259656006575,0.33968575751974994,423.0,26.600203574165064,115.38641386176634
56.44960182030876,0.1801517254023487,411.0,38.27564357928959,32.45464416544325
60.988435219633104,0.19305498324782147,418.0,32.944294768627074,37.270226556816624
85.1690997436956,0.2694399608270173,422.0,31.078598518340183,72.59789249046462
61.52038533239882,0.06725114237934025,404.0,28.19299078816141,4.522716151326295
87.07305701981949,0.1908369016625921,423.0,35.523522220416694,36.41872303617785
53.372028323627546,0.10479722060726308,407.0,36.37229857122267,10.982457447007368
55.704679810423784,0.28349323859153736,427.0,26.529614162647302,80.36841632711834
77.82458197786994,0.17706756646424435,425.0,43.241115813994796,31.35292309356959
77.40604814046957,0.05149748599443937,405.0,23.789041171942777,2.651991063747478
81.50259691550433,0.1521575418933542,412.0,18.930059231768226,23.15191755502784
70.25594939967134,0.5125247866289689,413.0,39.790546038000755,262.68165690907017
78.66637706659861,0.10069838575163928,440.0,24.45618799608816,10.140164892985947
33.98692124640889,0.19459264737784074,420.0,56.43605577860326,37.866298413516674
92.95998010115498,0.17610484708741064,428.0,38.763905084314395,31.012917167680286
95.65882567984575,0.06296762872273941,446.0,41.212841661671746,3.964922266964757
61.823405425765145,0.11996990812943835,415.0,42.79888871738393,14.39277885658588
75.39505112595572,0.04881422692910189,423.0,39.445819505803414,2.382828750685856
61.669699847297686,0.1706852595736726,397.0,27.81631153033783,29.133457835731985
47.38805202905332,0.12125397817354915,412.0,18.697863866700995,14.702527222911533
66.6590534138227,0.039040430827738705,418.0,39.663683229385356,1.5241552392154505
68.59626746055326,0.09217865941804103,435.0,43.68857118016898,8.496905252107204
73.28068730535918,0.18224312747052204,423.0,43.77605494881084,33.21255751023695
52.37685357448943,0.14473102625268408,425.0,35.70107528137125,20.947069960155126
75.42649770568407,0.16132400634384747,428.0,28.357467646917502,26.025435022829736
85.96227167378997,0.2067240006488259,415.0,43.29855980575317,42.73481244425576
70.72841650934429,0.2013302907386096,416.0,24.244792105596332,40.53388596889307
89.37534155643988,0.28199445937973466,417.0,37.22025239040132,79.52087512086884
93.36562947877337,0.14799382622818347,430.0,59.04302086923758,21.902172601657767
70.21148817719968,0.07787386004165978,435.0,38.719260154584596,6.064338077788014
67.43001323501758,0.18070664895911664,418.0,26.194882221610644,32.654892978033416
70.17660441903368,0.07587773487020046,420.0,31.360332932092632,5.757430649032433
62.86502720236541,0.17361045386617244,426.0,37.78516805604721,30.14058969161839
51.85421341940159,0.11155262186167178,408.0,48.388328077019736,12.443987444213134
73.16664874789868,0.07931819515068861,407.0,29.99275682197548,6.291376081962722
58.515996987158104,0.27298044202706795,423.0,33.34972014932651,74.5183217292934
83.93488537426008,0.06170227596736447,418.0,40.344236106187275,3.807170859552802
69.878796589544,0.15170027146482887,424.0,35.369058202702874,23.012972362502776
67.69649557543407,0.08001295399956716,431.0,44.614071587536436,6.40207280773685
69.14434259495158,0.12399622279019101,414.0,39.73671683617832,15.375063266234683
72.12806790782115,0.10458947182983024,445.0,53.99199557820459,10.938957617642851
84.06181489154888,0.17669171965634875,424.0,53.19865387692277,31.219963795117742
59.111176954398324,0.2532019924125072,409.0,29.711826124136728,64.11124896166334
75.91705539898209,0.22606511703386176,412.0,29.889495400281316,51.10543713953361
84.21740472651288,0.07167426521884264,412.0,27.82947968818223,5.137200294660995
76.41888076115686,0.16860390457584526,442.0,36.83006374031564,28.42727663822074
81.17427904522889,0.12724937041882942,409.0,42.94582393302489,16.19240227198846
82.01447660864008,0.05777795017781299,403.0,41.65485633479409,3.3382915267498396
48.883820220347566,0.29486595941583477,429.0,44.012609882893734,86.9459340222207
81.57285619634672,0.24589806632434894,436.0,29.76390173890067,60.465859022053905
90.09559969772438,0.14717385432573943,403.0,48.13809667831241,21.66014339709397
49.669034184072416,0.12710977379053673,427.0,29.957394839148,16.156894593081415
78.30447508958981,0.08343808443778408,428.0,41.45280546377687,6.9619139346467875
74.43431182829055,0.05017371189075261,411.0,22.513635853675176,2.51740136489625
93.82072883554378,0.17340642917894114,426.0,35.49138921296649,30.069789680591125
73.9852586546434,0.29250352293058834,419.0,36.255391202669784,85.55831092680522
63.480976378157024,0.20719759453279316,428.0,35.06808686083823,42.93084318017576
59.27893084005916,0.34542017036458783,418.0,18.060073798832114,119.31509409470088
43.39420322409356,0.2265440912372426,422.0,34.58800783874898,51.3222252745081
72.35940235541597,0.19099535468663567,413.0,36.96159427097723,36.479225511873764
62.24802450548088,0.01962154257819721,418.0,34.34857936367388,0.385004933148006
62.75622601779752,0.07711151884330883,415.0,31.008188719537884,5.946186338321971
58.554627793922,0.01321404518251971,423.0,17.89146563242928,0.17461099008567235
50.15070743005792,0.20304561669573296,409.0,37.6472034649958,41.227522459350524
72.4679870735119,0.18820912655704125,429.0,43.49262184812878,35.42267531936437
69.52094243355826,0.23900169290147164,445.0,27.10110736007354,57.12180920976935
54.88763828404571,0.09244017763985185,436.0,41.46011303749549,8.545186442087365
72.05099030782353,0.027226925581394192,415.0,24.600814285854895,0.7413054766147774
77.08006341969036,0.11680961937506916,426.0,36.31721908745777,13.64448717854853
51.048118712177065,0.3936409448429463,437.0,39.65883771407952,154.95319345684752
79.12153505556603,0.12183619810783797,408.0,29.05286066385233,14.84405916937234
60.73191338157734,0.056189657692182614,425.0,24.850096505426677,3.1572776315646567
83.988083842529,0.312897620888354,421.0,43.88619514958007,97.9049211575921
81.21622000412125,0.1482025505992329,437.0,25.30973478948347,21.96399600411819
82.21382656472942,0.13923101277716804,406.0,22.668421073692702,19.385274918955933
67.98588262463804,0.2658193244379451,431.0,52.221327042936224,70.6599132446455
77.97993373831622,0.05024269217166914,417.0,30.109082864032576,2.524328116657104
52.52783954169479,0.06479899134044856,433.0,36.417821660867155,4.198909278739526
75.75929464446678,0.17599132314624943,406.0,15.833597766287706,30.972945822767592
65.59779758191412,0.03663472134435555,425.0,35.91923010994555,1.3421028079785804
60.18298186364809,0.018566720875109136,428.0,25.983000211029754,0.34472312405421335
68.73599198285135,0.02254785001339798,437.0,36.47191783145562,0.5084055402266913
81.70931273418586,0.154229733374796,403.0,35.108918102429854,23.786810656860663
59.35592503179527,0.08877558139170895,424.0,40.183887657297994,7.88110385143594
74.0142921745192,0.17936468074346915,404.0,56.151975688949946,32.17168869820661
78.97714629240434,0.2112426394645753,440.0,49.8492865737083,44.623452727960554
75.77709397965876,0.3262836132571825,426.0,43.64378201493607,106.46099628016265
68.91108877320636,0.2704587170831366,408.0,46.281293977163465,73.14791764625612
49.98871551456006,0.09453699535891485,442.0,15.580021334956005,8.93724349149149
73.26821477213966,0.40403053671271333,392.0,42.819046061141755,163.2406745963632
63.716277852569746,0.2480049287418938,404.0,38.31988363606764,61.50644468027183
48.67996199424628,0.2018142336383334,432.0,28.126994099899132,40.72898489902781
88.96774610082846,0.06287932397999338,423.0,34.11137128553277,3.953809384180971
63.944635000119376,0.09600583934566806,414.0,29.9374206585004,9.217121188466226
69.81852963853198,0.22962373283086426,440.0,47.93983563271716,52.72705867918013
53.673981024591804,0.09499893523690832,434.0,29.787769763827313,9.024797696146301
69.88608387065446,0.19740723149689202,421.0,25.30534342935072,38.96961504726751
71.35474718226133,0.1125646362226315,412.0,25.676825846372793,12.670797327933364
76.13155354799349,0.19391885155364433,402.0,38.36598548278471,37.60452098788434
96.51129732513952,0.030722516577010597,414.0,33.896402260941485,0.9438730248246908
72.63677021145926,0.21588461080479956,412.0,34.92141817630984,46.60616518233978
75.38236223100934,0.16281067589030077,403.0,22.814615244796602,26.50731618385656
70.15931350414512,0.4287552979510544,442.0,40.83550706955758,183.8311055210974
66.062225833356,0.09917341280723208,431.0,39.287671945283115,9.835365807833663
62.130392964401736,0.20275204670193586,393.0,30.97389694400924,41.10839244182398
85.64924023054536,0.15306100853035365,410.0,45.32857102702522,23.42767233232899
67.27109734281669,0.039766506160364805,408.0,40.3014001927472,1.581375012202332
60.608887941284316,0.039449932218261825,424.0,27.762528460841303,1.5562971520254523
55.00990817999919,0.1968515271852178,423.0,40.971051917741505,38.75052375515254
69.93155061434737,0.03985320795114765,430.0,40.433318024137606,1.5882781839974183
58.433325869811696,0.1128148535881902,418.0,38.361863624888194,12.727191190124788
55.26102301799865,0.14628094027179103,430.0,39.85804931051352,21.398113486799296
64.36008265850421,0.12163885013520356,439.0,40.14812258492969,14.796009862214515
76.80873257826404,0.04275070040395587,414.0,37.76483332891567,1.8276223850287927
65.19927147920541,0.09169592832520004,426.0,30.078053853494062,8.408143271420222
73.89793845669055,0.1192885777847765,445.0,31.43818957209052,14.229764789914674
78.98954094757687,0.25745689328936305,427.0,30.79684684909223,66.28405190221048
75.62316080416306,0.3028837063461478,423.0,46.057905478429106,91.73853956997951
63.89027617678007,0.10916824733835642,405.0,21.647730102866063,11.917706226928564
72.20113543281768,0.12840774768005714,437.0,34.3928746142674,16.48854966426522
65.56728950885739,0.0459455204984082,425.0,40.70920638470014,2.110990853869648
46.31295409175315,0.14154167094206851,437.0,36.77838026648896,20.0340446130728
71.08541100956653,0.21594338437263438,412.0,24.214564881853907,46.63154525430731
84.90526862422446,0.27168022165611727,426.0,41.394333467207744,73.81014283911702
69.23518049506173,0.12395011436591814,418.0,39.567941194015305,15.363630851324185
69.48125255422012,0.11295530095212643,427.0,19.643337608514237,12.758900013185453
69.75585512129484,0.028047661967751172,409.0,40.49253287246481,0.7866713418572355
53.281339363060425,0.003945160718128771,414.0,39.52999878600402,0.015564293091866323
73.89978409449017,0.04212480320331258,411.0,45.20078499644369,1.7744990449178135
60.73450195240458,0.13315726033884845,422.0,39.96722527504697,17.73085598094786
67.81675312717564,0.4012853279802559,408.0,26.10379303932714,161.02991445222153
70.90274330725653,0.03322246271949147,411.0,42.54817530421635,1.1037320291480004
78.32666684470247,0.04347061536123554,426.0,12.047194886805332,1.889694399884487
72.65002100629837,0.338401193923307,407.0,42.08093746830901,114.51536804871961
68.0895275095504,0.19217546541609049,412.0,42.54357555052259,36.931409507891
61.71617234659786,0.08712736489608164,414.0,25.562260832894488,7.591177713734959
67.70413895545514,0.1676700490921158,399.0,38.80676650374504,28.113245362552522
85.27498999853186,0.16028684693707,426.0,32.19578156397162,25.691873301027698
62.03551347151277,0.22549361046080035,446.0,32.25474579219241,50.84736835864717
70.7152111678553,0.06683033867028045,413.0,33.3995112674287,4.466294166784381
76.13862519629953,0.15402027838922486,432.0,42.39367460992383,23.722246155094325
74.44878928483558,0.028362201468966057,431.0,30.491870118828047,0.8044144721662204
61.80469678775245,0.13238819565387877,421.0,37.495873573266756,17.52663434848969
47.76415250493048,0.3156402735757769,413.0,31.842388847129897,99.62878230299127
73.12648341509257,0.14729328837494693,427.0,29.27733924661005,21.695312800305278
67.91958401449978,0.13500756726842927,400.0,24.275246847987546,18.22704321973945
76.17202912180034,0.21351058791779004,414.0,24.92376455910851,45.586771153000356
82.66508361233717,0.300594176185096,400.0,50.80292727640895,90.35685875639655
59.643407351544106,0.2752194499706933,413.0,18.25721470579969,75.74574564217096
92.3099578649329,0.3016763502535847,401.0,30.795131764252517,91.0086203023235
57.939908674780334,0.39888253841165644,411.0,40.39916949180806,159.1072794497266
56.7098313016203,0.11615966776568022,419.0,31.980491516063353,13.49306841543321
73.99943731486808,0.04152272418515474,413.0,25.326655730516883,1.7241366237564346
86.61706185342447,0.1876819819302304,415.0,23.498992298281358,35.22452634125933
45.95431582981786,0.11104204143170053,413.0,36.40198619829816,12.330334965319498
71.5467120364316,0.34026654959663727,423.0,36.05231554218294,115.7813247744008
67.63308947773163,0.37603057256817374,424.0,38.046661766608125,141.3989915059486
57.54802382080486,0.17085830210796696,411.0,22.60010202076152,29.192559399217302
58.89487013843893,0.22583803502800553,443.0,54.17811985147486,51.002818065310656
74.12620344224737,0.1899602705710396,415.0,16.425229486139237,36.08490439542257
66.66996930666424,0.41481665222694464,436.0,16.89841113263428,172.07285496476993
75.59427633355749,0.08477057531906053,428.0,44.872854275282464,7.186050439924514
80.45557531773636,0.1607066196310978,418.0,18.515674568322744,25.826617593254348
81.97271860217666,0.08507666572876309,411.0,29.18945238613691,7.2380390515236925
78.2808891395109,0.029950097242752435,418.0,44.15153665511147,0.8970083248503269
56.45729736622404,0.0718875567739252,429.0,33.29918410743589,5.16782081892432
65.57772687850454,0.20411902576144816,424.0,38.61254351562049,41.66457667780274
65.47851428042425,0.3327477324784268,437.0,32.64493451781599,110.7210534695347
87.7535628025522,0.08054721476770921,420.0,30.5271660117822,6.487853806835472
67.36289184500059,0.23224482228460178,432.0,29.23833739814193,53.93765747800626
79.58662735657876,0.3019413861281507,417.0,26.59706187877086,91.16860065698899
71.53008969181585,0.31802949489303883,416.0,29.409338226264826,101.14275962192141
63.45876158209863,0.12381282555538957,398.0,42.198080602376145,15.329615772009328
80.98906438358392,0.14901344608475808,424.0,26.51435407030255,22.205007114055103
92.31829869707154,0.12116310186768103,418.0,24.44077709739473,14.680497254198052
70.95589965541542,0.07180368637005975,399.0,29.279139443517952,5.1557693763299035
76.30642719357968,0.1213252054778621,450.0,47.70406424248106,14.719805484245459
66.98706618995988,0.07433774280883293,434.0,33.02406046885411,5.526100005912192
66.38523220860098,0.13975582408863635,408.0,30.319640963865822,19.531690366693866
72.20975550300963,0.2559879693049054,410.0,37.90127733611829,65.5298404288492
79.60841072327484,0.1618697062533246,428.0,24.663920683469403,26.2018018025376
50.57434707435398,0.07273218341013535,423.0,32.10000020291756,5.289970503605566
89.04321086048711,0.1895284895931665,422.0,32.20748704590859,35.92104836746702
81.61308973611618,0.17302181859574928,420.0,51.129275220934495,29.93654971018037
75.41257196632098,0.15095456862635329,404.0,31.30155796604989,22.7872817891684
72.04829957144531,0.10767827924690282,426.0,29.55886883942169,11.594611821573986
71.31272435098573,0.09787469473158919,440.0,17.431544178060157,9.579455868801771
55.557044547235066,0.21339226825597907,418.0,44.26332381743941,45.536260151431726
78.04072915283905,0.023515658679688124,438.0,35.65516832055162,0.5529862031395913
86.9909228584225,0.044409669972267266,421.0,26.15676091963606,1.9722187870456966
62.47473780664526,0.04864380491596554,423.0,16.315397159638575,2.366219756702513
56.95218037255726,0.25150442800712064,443.0,12.628782006513461,63.25447730718892
70.1496324841212,0.291066084816312,436.0,32.4461920711734,84.71946573029655
63.102184221394815,0.05151087376376735,430.0,29.923859521559677,2.6533701159067755
75.56055771184013,0.07944895431297626,402.0,19.06351931272382,6.31213634142539
73.3814035754436,0.10629301794144394,416.0,41.790110707150234,11.298205663100125
69.50866380726913,0.309936370424778,406.0,38.747436674439406,96.0605537120852
69.71083050585939,0.048651913298358704,428.0,39.785561288287425,2.3670086675910125
71.10302852283114,0.23227933471401135,428.0,48.201317297422136,53.95368933518371
85.8728627942796,0.09475999508009018,401.0,39.951620291661605,8.979456667578717
59.48481885694982,0.09995625374001758,398.0,46.8931813462696,9.99125266173878
86.17727747167942,0.04361314452581205,421.0,38.238782877973115,1.9021063754293699
62.44670302700876,0.09500474924478748,430.0,31.85059445930623,9.025902379064947
74.85064580232851,0.11926963665427791,412.0,23.993413669029245,14.22524622764347
70.77876151539942,0.0585957361258593,396.0,21.598541008755173,3.433460292131332
65.46986444325697,0.17155392758848168,416.0,42.69984511688605,29.430750071034012
81.6228588655276,0.13718173453388322,419.0,18.276714536377256,18.81882828972481
61.93137973826912,0.08786447372403233,427.0,37.58956171160619,7.720165742801168
56.909940389608764,0.3897908482919701,428.0,38.592382668251055,151.93690541217364
61.549445963834344,0.16027585427896301,415.0,45.80665461218635,25.68834946485139
67.98628319277962,0.049033123602519706,430.0,35.94466944376946,2.4042472102199755
57.09259714494516,0.06958254576252614,420.0,37.42658735295265,4.841730674794044
65.66018289108382,0.2450572865720581,432.0,14.649157843638324,60.05307370205982
70.53631290563176,0.054910223907306925,414.0,29.984969004793285,3.0151326895505806
68.78665856853355,0.016683201790746196,418.0,40.07440802646832,0.2783292219907571
77.80220436236641,0.03967915228103328,401.0,14.805186399302936,1.5744351257414286
75.90132225798784,0.2597442637119121,425.0,25.367849527429875,67.46708253124334
69.70771204753301,0.021970720246261333,422.0,37.18656881903358,0.4827125481394776
71.37736540685312,0.07989068135010369,413.0,42.195800205734976,6.382520966583805
65.19309839362143,0.33231869634473227,410.0,33.84083230055501,110.43571594026236
70.1731523567236,0.12666179968791028,437.0,36.60090933456306,16.043211500180306
63.72504269572475,0.2513300018476059,428.0,35.766055352769285,63.166769828717584
73.01010103292363,0.056902666202836065,427.0,32.77607725985429,3.237913420991381
70.4822570711031,0.17422475317896288,424.0,29.342208823402466,30.354264620270538
58.00018382893407,0.06381109921060293,436.0,21.216141856704557,4.07185638246541
78.82685358924847,0.30532488933410706,412.0,31.529089129680052,93.2232880468847
72.00462003297525,0.2948819322528759,421.0,54.058070435073176,86.9553539691897
52.178771301460415,0.12729934096198467,405.0,42.39498333355708,16.20512220935563
86.09660422084785,0.04863207668014146,429.0,16.040711469720044,2.365078882223159
70.99571129732594,0.17929194782666444,413.0,39.050713659179316,32.145602555479364
80.18459618520917,0.07248379440118748,413.0,25.885089916036236,5.253900450793616
65.49473429138529,0.09930241803397952,410.0,37.43190698893694,9.860970227395221
65.10040143381508,0.20634431112250975,433.0,45.69601553168202,42.577974732623105
94.6807024771804,0.0868497842456637,412.0,25.15943649419119,7.542885023518334
59.26980788118983,0.1341271164304663,402.0,37.70423678821483,17.990083361951857
86.41923041096135,0.14774807458852576,424.0,31.32767338155832,21.829493544616575
88.09135090657297,0.07284785840399043,417.0,23.677694781009926,5.30681047404784
77.36040190275698,0.0845713493493616,421.0,37.47370494324385,7.1523131307717644
77.3913802549059,0.09152005887541953,421.0,31.31472188054116,8.375921176560258
73.95477456929848,0.1607385786284271,431.0,21.160005850662053,25.836890659487043
90.90118621923614,0.15306875083253457,422.0,20.975942052581058,23.430042481432555
60.5261133446046,0.05921883396120101,411.0,43.490378399431634,3.506870295724294
64.72645797546801,0.0715033519305965,416.0,31.617763241871526,5.112729337310737
60.97135052828893,0.05546119253451928,413.0,28.470494480221443,3.0759438773510177
81.45386266357364,0.054912717809337874,432.0,38.065242954744576,3.015406577207973
58.16101126590239,0.1322815580034197,430.0,28.161421151770185,17.49841058781209
67.20135850883592,0.13169092704263644,433.0,37.5028306086784,17.34250026534899
61.917214675965106,0.26479933996463867,420.0,37.037815251833585,70.11869044570828
82.92540516086729,0.03114850069359517,425.0,29.383985692418356,0.9702290954588989
69.57967860679138,0.1341642227478759,424.0,51.32114490604789,18.00003866554166
63.921031493173764,0.16188086443598573,411.0,48.434463889952355,26.20541427054199
62.52380437347083,0.05936890220591962,457.0,24.8576805967688,3.5246665491360485
74.96554246630619,0.1665403211050919,420.0,36.258647849823134,27.735678553787118
78.34532013890134,0.011886671962630352,421.0,35.81490008921528,0.1412929703471825
79.39038932591646,0.1300638835935169,430.0,32.512453103853396,16.916613815427908
63.210572030441966,0.45442725592077565,423.0,48.60108671608755,206.50413092368615
70.99268524888119,0.07497262063538272,423.0,30.782642176554237,5.620893844937016
76.69097745151919,0.18869498792334718,412.0,31.637803318404202,35.605798467392134
53.689333472988324,0.2841443087554798,419.0,32.13249429235955,80.73798819812943
54.56257022330467,0.2715265655406048,428.0,34.661582381623184,73.72667579427633
60.13781160467613,0.36255307122799646,429.0,26.183129466648463,131.44472945685268
75.28828570360638,0.11025559579558822,400.0,32.527802736467194,12.15629640424013
75.6555233797558,0.05103730933180957,417.0,40.72811636086527,2.6048069438308157
83.82844140453771,0.23265333152722145,413.0,42.44766468726753,54.12757267071521
69.92710729116543,0.11664052853754701,446.0,39.33917301479433,13.605012897518318
76.28935178723533,0.20692960226556678,413.0,40.06931667236913,42.819860293785666
73.33397754920561,0.22320891985806884,419.0,24.99594700060243,49.822221904205804
86.68222337476759,0.05180773255200919,417.0,46.762453247049265,2.6840411521805123
62.46282951424045,0.03615810240079442,421.0,39.00235939563603,1.3074083692263354
68.89411666359942,0.2155024480893043,412.0,33.070315804921975,46.441305132483286
81.79868824511675,0.23956358240250392,423.0,35.85859320710745,57.39071001352129
82.97539940340934,0.1356517697615357,426.0,44.453061679779495,18.401402639436693
61.186697759158605,0.050709775998536225,431.0,37.12772876795785,2.5714813818217204
65.92071777756891,0.04138028783271881,418.0,48.325425626190864,1.7123282211186563
63.38887708826101,0.14313390689867841,427.0,40.13747416638866,20.48731530407954
69.10367687667178,0.008998532227241335,423.0,48.19127464095094,0.08097358224470089
76.33207473926623,0.3276948679652805,421.0,31.2662021790386,107.38392649078263
59.21110775496577,0.15998736269826952,438.0,40.71477019867277,25.59595622314764
81.17934393804882,0.1496377517450576,424.0,40.504429048065006,22.39145674731549
71.49858961094895,0.46041607778760146,393.0,31.31318073508681,211.98296468531868
73.00686226626054,0.3411951508958192,405.0,44.971702225453456,116.41413099482085
84.13704495432206,0.20848887578414593,411.0,36.31678000010289,43.46761132573703
60.30531602525021,0.19742194023460158,421.0,30.56669486098993,38.9754224859946
62.151792847230205,0.13735034552597034,435.0,26.20337158489516,18.86511741610344
78.5351122934784,0.2152752209582856,417.0,25.49430620641106,46.343420758638686
74.12257824935976,0.37872218421655973,413.0,32.06216714830256,143.43049281776183
81.66785986285822,0.36682413425596017,423.0,48.49461592108669,134.5599454726347
68.20898285756093,0.4161741711877887,445.0,12.28547979008755,173.2009407638429
89.0552447093845,0.10372017206937409,411.0,33.98406881610424,10.75787409410057
64.68817936344952,0.13015145347753368,421.0,29.295124047320837,16.939400842314612
71.03522416958558,0.2429500445929349,417.0,42.874198153634666,59.02472416770905
70.02243437746499,0.293255101775754,382.0,45.755529865868795,85.9985547175078
64.85941761503764,0.07671952063088132,435.0,34.824238516131835,5.885884845832225
64.11276234579438,0.20823724210054184,422.0,39.89559129510999,43.36274899763968
68.47306039551884,0.2467070316321333,417.0,41.92320313247002,60.86435945673843
72.38819611072103,0.11559127519527661,451.0,30.694408802338963,13.36134290127017
79.25371117227667,0.11152342077494182,425.0,33.94860031879214,12.437473381344724
75.66819959912019,0.3790479588311774,408.0,21.242810738493475,143.67735509408197
69.17099067873505,0.3354018270109383,419.0,35.774072699123735,112.49438556227537
66.25721958742123,0.038092907009358454,414.0,28.386712844068427,1.4510695644236307
64.03853954374034,0.11177833965677675,414.0,28.992002339638734,12.49439721642575
84.29846997230028,0.11584495566790678,425.0,44.28133262334878,13.420053753699289
67.39847723542944,0.01636683587001439,396.0,24.190378204238797,0.26787331639598966
76.28029030591027,0.4308551867798906,437.0,43.80988858776301,185.63619197513444
64.23001353877424,0.0763327230247357,415.0,25.73112624797986,5.8266846043710165
68.30156455623204,0.1761005929018885,424.0,42.64851773365948,31.011418820396663
62.22515506368656,0.159766627300767,421.0,53.644830987135606,25.525375199062182
70.1640690392527,0.21390882784001172,421.0,43.64035969026385,45.75698662788778
95.13845355638033,0.019040500666986378,426.0,43.24626067719878,0.36254066564950865
65.31649371450075,0.2167251594436693,418.0,25.409597067891806,46.96979473588388
66.90754579426644,0.2888242483219474,419.0,25.838855267676763,83.41944641873795
75.88108561785077,0.08686201345846,419.0,27.541269025536565,7.545009382057685
87.49102194986942,0.20946404644412786,419.0,25.24193299195599,43.87518675274775
67.38214417867165,0.13041427008676076,412.0,35.266749947837305,17.007881842262584
